Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0
2010-04-01,7.070369243621826,7.153066619939685,6.973888571201762,7.113516153060706,603145200,6.796418356895447,6.331542720794678,73.5431428044471,0.1913220493137917,0.01629246617801855,0.17502958313577316,6.49446063267649,6.796418356895447,7.098376081114403,8.885789789929548,0.9536245718419367
2010-04-05,7.145875930786133,7.146475204512571,7.034413417963874,7.040706192140695,684507600,6.82569215297699,6.3497722053527825,75.75974228595773,0.19765220652181803,0.018098098708835886,0.17955410781298214,6.507019064584159,6.82569215297699,7.1443652413698215,9.337458568325372,1.0023702808165103
2010-04-06,7.177339553833008,7.198313340449884,7.101233367948217,7.137189002219058,447017200,6.856344366073609,6.374815311431885,76.63808774453538,0.20286920324954583,0.018652076349250923,0.1842171269002949,6.525822939359464,6.856344366073609,7.186865792787754,9.641330979512139,0.9855890750420474
2010-04-07,7.209100246429443,7.248651524003747,7.150971477826927,7.177638766511642,628502000,6.882681965827942,6.397305526733398,77.52345528042403,0.20717831059948022,0.018368946959348237,0.18880936364013198,6.527509763212963,6.882681965827942,7.2378541684429205,10.320750090688048,0.9595211536801381
2010-04-08,7.18962287902832,7.237263945210384,7.132393432201257,7.204304686841717,572989200,6.905318999290466,6.417686347961426,75.63051361656366,0.20663963536188135,0.014264217377399468,0.19237541798448188,6.532024676628145,6.905318999290466,7.278613321952786,10.811790815186876,0.8808039159425336
2010-04-09,7.244755268096924,7.247752437478197,7.204904756785378,7.233969138777934,334182800,6.929723906517029,6.438007259368897,77.31874666458366,0.2082607540574175,0.01270826885834847,0.19555248519906904,6.534193421650488,6.929723906517029,7.325254391383569,11.415476004594229,0.8982390405207232
2010-04-12,7.259737968444824,7.283108851500037,7.245355394196262,7.257040835723869,333026400,6.95322995185852,6.463775463104249,77.76946365245693,0.20835272053828469,0.010240188271372491,0.1981125322669122,6.537401191325922,6.95322995185852,7.369058712391118,11.960736619143503,0.8685507661780356
2010-04-13,7.2639312744140625,7.2750182408748705,7.224379999747313,7.246853169549665,306210800,6.981080508232117,6.4939602088928225,77.90181992504105,0.20638489280957817,0.006617888434132746,0.19976700437544542,6.560130924316917,6.981080508232117,7.402030092147317,12.059725809459282,0.8359675089249231
2010-04-14,7.3616132736206055,7.365208917738522,7.313073678226388,7.349328556267138,404076400,7.012901329994202,6.5244985198974605,80.77350825647598,0.2102834790806618,0.008413179764173107,0.2018702993164887,6.577429278313397,7.012901329994202,7.448373381675007,12.419169504589773,0.9003838389633375
2010-04-15,7.458393096923828,7.461688703571295,7.356218889568932,7.364308687775424,376784800,7.050055503845215,6.556295289993286,83.11473579785734,0.21866186187472447,0.013433250046588602,0.20522861182813587,6.595126012993105,7.050055503845215,7.504984994697325,12.905699553825754,0.948792176908308
2010-04-16,7.412847995758057,7.524909806805479,7.3274534713178765,7.447904316271,750545600,7.0841384649276735,6.585161666870118,78.28353030148097,0.2191010213853417,0.011097927645764671,0.20800309373957704,6.627659161435187,7.0841384649276735,7.54061776842016,12.88736254245834,0.8600486684888594
2010-04-19,7.4029622077941895,7.4275316419266835,7.24415779669443,7.401763659782907,566924400,7.1213227033615105,6.618133001327516,77.2341303344623,0.21615960462434458,0.006525208707814034,0.20963439591653055,6.690103679769708,7.1213227033615105,7.552541726953313,12.110644091111121,0.82656201260184
2010-04-20,7.328651428222656,7.468279025357909,7.279811812925629,7.447005205182741,738326400,7.151046037673951,6.647574634552003,69.67341399435395,0.2054637930694323,-0.003336482277678632,0.20880027534711093,6.751387858222228,7.151046037673951,7.550704217125674,11.177614501324669,0.7221966166091679
2010-04-21,7.767009258270264,7.79787145557668,7.662437991748239,7.754424509833983,982391200,7.197278904914856,6.686586446762085,81.30172867255428,0.22971113179152436,0.01672868515553072,0.21298244663599364,6.738431216977786,7.197278904914856,7.656126592851925,12.75058793744211,1.1208273119091599
2010-04-22,7.984245300292969,7.9926351373268165,7.676524864213528,7.737650019646951,793424800,7.252860426902772,6.728702487945557,84.47806760130649,0.26341991469193626,0.040349974444754105,0.22306994024718216,6.699936341991532,7.252860426902772,7.805784511814012,15.247062603336431,1.1613791055128346
2010-04-23,8.114880561828613,8.15533034528452,8.000122423505154,8.029785278000057,796955600,7.319048666954042,6.774072494506837,86.01642363501348,0.29724903993935303,0.05934327975373668,0.23790576018561635,6.687518049888951,7.319048666954042,7.950579284019133,17.25717769623506,1.1300817991794576
2010-04-26,8.075030326843262,8.163720456576682,8.035778289616117,8.146342314980368,479068800,7.376877331733705,6.8165180778503425,83.30415388574606,0.31718695077608405,0.06342495247237417,0.2537619983037099,6.690376150154736,7.376877331733705,8.063378513312674,18.612243384495272,1.0084863754376854
2010-04-27,7.851507186889648,8.025292630041253,7.8059639673731755,8.008213722697896,709343600,7.421297621726991,6.853468503952027,69.97582212416265,0.3113622492327677,0.0460802007432462,0.26528204848952147,6.732561461534791,7.421297621726991,8.11003378191919,18.561070995881323,0.812318119788137
2010-04-28,7.838322639465332,7.910233100284697,7.682814677747512,7.887761531334101,758402400,7.459875011444093,6.888345422744751,69.27178921146078,0.3021986901181686,0.029533313302917696,0.2726653768152509,6.768323394687509,7.459875011444093,8.151426628200678,18.540568459811578,0.7736221121108637
2010-04-29,8.049259185791016,8.09000819147376,7.8506043826699194,7.880866500124042,558840800,7.510272741317749,6.9279504489898684,73.81148822612901,0.308402250745325,0.028589499144059283,0.27981275160126573,6.800486833513261,7.510272741317749,8.220058649122237,18.901734524223123,0.879682407432166
2010-04-30,7.82304048538208,8.107089047007078,7.820344153508743,8.069335600189497,542463600,7.547906303405762,6.962803411483765,63.05288048497532,0.2917020984890186,0.009511477510202315,0.2821906209788163,6.856757139767012,7.547906303405762,8.239055467044512,18.31366569367428,0.6990411017267216
2010-05-03,7.980645656585693,8.026489700212101,7.876673657123094,7.905438798252917,454342000,7.58964478969574,7.001563520431518,66.69510583532815,0.28786618546696996,0.004540451590522909,0.28332573387644705,6.899899307587812,7.58964478969574,8.279390271803667,18.175962148963198,0.7834385124894319
2010-05-04,7.750827789306641,7.888957565680194,7.692999882163059,7.876972892744452,723819600,7.618319201469421,7.0364763641357415,57.754444424008526,0.26324726493493333,-0.016062775153210973,0.2793100400881443,6.95351264362099,7.618319201469421,8.283125759317851,17.45284071899226,0.5996595071700771
2010-05-05,7.670231342315674,7.73465209213661,7.452699697896353,7.581541197538226,883103200,7.641375756263733,7.071790742874145,54.971344305109156,0.23452962185289117,-0.0358243345882025,0.27035395644109367,7.004946659079932,7.641375756263733,8.277804853447535,16.657448016794934,0.5226699141975331
2010-05-06,7.378390789031982,7.737946294617227,5.970128858469827,7.605509975388235,1285860800,7.650814151763916,7.099111013412476,46.27554701680532,0.18607661379899731,-0.06742187411367706,0.2534984879126744,7.037411520279428,7.650814151763916,8.264216783248402,16.03496358209317,0.2779408265068534
2010-05-07,7.067075252532959,7.387979651020811,6.747969475988805,7.3022858767067875,1676018400,7.6419301509857185,7.119401969909668,39.15934446612076,0.12116003632894223,-0.10587076126698572,0.22703079759592795,6.999314276436701,7.6419301509857185,8.284546025534736,16.818156194901295,0.05272276859314436
2010-05-10,7.610305309295654,7.630081351212195,7.446707508480059,7.498244272163766,984306400,7.65945851802826,7.148987483978271,52.79929766859937,0.11225332020294321,-0.09182198191438781,0.20407530211733102,7.042109105109248,7.65945851802826,8.276807930947271,16.11992313728028,0.4601901227214306
2010-05-11,7.686112403869629,7.787087263347507,7.5057349467558465,7.545884700909546,848906800,7.680567574501039,7.177470359802246,54.337760290228296,0.11004317328730195,-0.07522570306402326,0.18526887635132522,7.091960262345274,7.680567574501039,8.269174886656803,15.327182697015795,0.5047101261350991
2010-05-12,7.853003978729248,7.884165416582882,7.7514298688261825,7.767608661411963,654379600,7.705137109756471,7.209374923706055,57.61326128251888,0.12037081146712758,-0.05191845190735811,0.1722892633744857,7.131761615294526,7.705137109756471,8.278512604218417,14.882940726283007,0.6289441826525346
2010-05-13,7.741241455078125,7.9401955388278305,7.682513427871266,7.886860975353092,599712400,7.7192795276641855,7.2387566566467285,54.77936476328598,0.11817498979006835,-0.043291418867533904,0.16146640865760226,7.157697517899879,7.7192795276641855,8.28086153742849,14.550114625379752,0.5195536244324825
2010-05-14,7.605210304260254,7.684912129208868,7.475770348026888,7.6453608536712,759362800,7.7288976430892955,7.2645907497406,51.46141283853275,0.1042564053363586,-0.04576800265699493,0.15002440799335354,7.183044468088645,7.7288976430892955,8.274750818089945,14.124994280101985,0.3867027394052496
2010-05-17,7.617194175720215,7.675922202820566,7.422134971637124,7.631576745646455,762834800,7.739609241485596,7.285726633071899,51.73874177796957,0.09311940264337704,-0.04552400427998121,0.13864340692335825,7.212604096007055,7.739609241485596,8.266614386964136,13.618391550149711,0.3838578078263131
2010-05-18,7.561463832855225,7.746934669629497,7.4985408852374515,7.699892877436997,782678400,7.751249861717224,7.305670003890991,50.2994444972824,0.07888691560245586,-0.0478051930567219,0.12669210865917777,7.252962712942701,7.751249861717224,8.249537010491748,12.856949722018957,0.30956158579570514
2010-05-19,7.441013336181641,7.578243854108491,7.3364428446182055,7.475770421072703,1025726800,7.734950065612793,7.320843305587768,47.240638293127724,0.057228523848828594,-0.055570867848279346,0.11279939169710794,7.217860524624711,7.734950065612793,8.252039606600876,13.370210191450456,0.21577772693924288
2010-05-20,7.124007225036621,7.306481766025076,7.077563887914499,7.247453674314537,1282915200,7.691938161849976,7.328585805892945,40.295388862374054,0.01431928470437338,-0.07878408559418766,0.09310337029856104,7.121773802950302,7.691938161849976,8.26210252074965,14.824985508269993,0.001958577427243353
2010-05-21,7.260634422302246,7.3259536544470745,6.9319396035113,6.975985019667461,1223891200,7.649225854873658,7.338665351867676,44.10926118014425,-0.008563212105042517,-0.08133326592288284,0.07277005381784032,7.0845049735692385,7.649225854873658,8.213946736178077,14.765438804362422,0.15594380743118216
2010-05-24,7.39367151260376,7.51771880550266,7.3786904656981935,7.409252633488133,754238800,7.615157914161683,7.350746440887452,47.618072475587766,-0.015780862377768656,-0.07084073295648718,0.05505987057871853,7.077011576740839,7.615157914161683,8.153304251582528,14.133556873983391,0.2942135938159184
2010-05-25,7.347527027130127,7.39366950316528,7.106025319747725,7.171643791545873,1048006400,7.589958906173707,7.363558578491211,46.52699173740381,-0.0249369192687956,-0.06399743187801131,0.03906051260921571,7.051213278240747,7.589958906173707,8.128704534106667,14.19627259100816,0.2750033907711383
2010-05-26,7.314269542694092,7.554573562101989,7.3034826131180495,7.49314919105301,850654000,7.563756251335144,7.3753400325775145,45.71399550960483,-0.03447930540032207,-0.058831854407630224,0.02435254900730816,7.024895651474633,7.563756251335144,8.102616851195656,14.248491938523063,0.2685053344913003
2010-05-27,7.591127872467041,7.607308267267583,7.4640850099832665,7.508729714007174,666282400,7.540849685668946,7.392856397628783,53.06626701874429,-0.01947704252546778,-0.035063673226220754,0.01558663070075297,7.052285099590963,7.540849685668946,8.02941427174693,12.957812619086647,0.5514550053675699
2010-05-28,7.696897506713867,7.772404413568923,7.591127669700653,7.772105176685486,815614800,7.534542536735534,7.412170572280883,55.54344685949834,0.0009362914335007133,-0.011720271413801806,0.01265656284730252,7.058213016204978,7.534542536735534,8.010872057266091,12.643886956856557,0.6704229561475576
2010-06-01,7.815250396728516,7.968361251324092,7.759219496891407,7.781092590419136,876472800,7.526272773742676,7.435290031433104,58.20191449210289,0.026360230446015542,0.010962934078970418,0.015397296367045125,7.077614484563234,7.526272773742676,7.974931062922118,11.922456245399479,0.8220464549026335
2010-06-02,7.9087347984313965,7.93420273235281,7.800267851181094,7.926412173696381,688548000,7.534168124198913,7.458781032562256,60.22516184037219,0.05343631464640897,0.030431214623491073,0.023005100022917894,7.063837165411203,7.534168124198913,8.004499082986623,12.485279092115263,0.8981947894711616
2010-06-03,7.883869647979736,7.956679447286549,7.80266921158838,7.945592476934636,650106800,7.5448500394821165,7.479611387252809,59.40154175561804,0.07205726531272205,0.039241732231843324,0.03281553308087873,7.052327180509474,7.5448500394821165,8.037372898454759,13.05586874212942,0.844166369460276
2010-06-04,7.669332027435303,7.847311572285249,7.629481513873235,7.736748339856043,758304400,7.559397101402284,7.495545730590821,52.704353664401744,0.06871105162822388,0.028716414837876125,0.03999463679034776,7.070401592983679,7.559397101402284,8.048392609820887,12.937420851403456,0.6124089323320634
2010-06-07,7.51891565322876,7.764911524678104,7.507229415158431,7.739143553755674,886942000,7.581989121437073,7.510101728439331,48.56972278783294,0.05330731531046595,0.010650142816094554,0.0426571724943714,7.150381638490985,7.581989121437073,8.01359660438316,11.38507259858167,0.42693191070532105
2010-06-08,7.470674991607666,7.604609867364801,7.360411027685051,7.587830203244688,1000770400,7.575007605552673,7.521146087646485,47.28843118129055,0.03678311225059083,-0.004699248195024451,0.041482360445615284,7.140819181850541,7.575007605552673,8.009196029254806,11.463709247865603,0.37985329841891036
2010-06-09,7.287003517150879,7.547682867128871,7.265730493516741,7.534798078028368,854630000,7.555052161216736,7.527624130249023,42.67265097668903,0.008765763033331986,-0.02617327792982664,0.03493904096315863,7.105934728883949,7.555052161216736,8.004169593549523,11.889194746749626,0.2015828992947677
2010-06-10,7.506032943725586,7.5201146789714555,7.257039861127843,7.336142408674326,776356000,7.537703609466552,7.536409292221069,49.0583527918783,0.004187386558154316,-0.02460132352400345,0.028788710082157765,7.110789621756335,7.537703609466552,7.96461759717677,11.327428347648455,0.4629074396099853
2010-06-11,7.595922470092773,7.606409362426432,7.411949398496153,7.43771737396711,545759200,7.530437660217285,7.547501649856567,51.44858438392482,0.007723294425318272,-0.016852332525471598,0.02457562695078987,7.113274363387477,7.530437660217285,7.947600957047094,11.079390485725668,0.5784882207676628
2010-06-14,7.618994235992432,7.764913835808111,7.610904438080763,7.669332445428948,602960400,7.531126856803893,7.558474149703979,52.07021007008842,0.012246060610387133,-0.009863653072322193,0.022109713682709326,7.113398262963539,7.531126856803893,7.948855450644247,11.093388858878747,0.6051728089532211
2010-06-15,7.781091690063477,7.785885879881777,7.655546644541256,7.659741560632269,585074000,7.539321732521056,7.571178464889527,56.30328436275003,0.028580833181445442,0.0051768955989888905,0.02340393758245655,7.1082659147282445,7.539321732521056,7.970377550313868,11.434869954771704,0.7804392697683383
2010-06-16,8.007613182067871,8.022594226692608,7.80925755842458,7.8233400924151795,783678000,7.561629199981689,7.587783937454224,61.42977783351281,0.059123114949076516,0.02857534189329597,0.030547773055780547,7.082277124610383,7.561629199981689,8.040981275352994,12.678539576430603,0.9651945876532649
2010-06-17,8.146042823791504,8.176905026133475,8.07503007474783,8.107989335455454,872855200,7.596880674362183,7.606522789001465,64.19434768799375,0.09342130581677921,0.05029882620879893,0.04312247960798028,7.055229159680121,7.596880674362183,8.138532189044245,14.259840002753172,1.0069330875513822
2010-06-18,8.21196174621582,8.23982838356803,8.132559951997402,8.15742941964846,784621600,7.651278400421142,7.626969566345216,65.46379795659846,0.12448696705105888,0.06509158995446288,0.05939537709659601,7.091368934089802,7.651278400421142,8.211187866752482,14.635710191920907,1.0006910755308434
2010-06-21,8.095101356506348,8.359973859227727,8.051954461915633,8.320422605861088,776490400,7.693001747131348,7.643976488113404,61.31365352272462,0.13808530910051076,0.0629519456031318,0.07513336349737895,7.131297995785869,7.693001747131348,8.254705498476827,14.60297995005483,0.8579285418797976
2010-06-22,8.205368041992188,8.268889458081455,8.134955377958834,8.154730611232493,717262000,7.733586573600769,7.66288908958435,63.65501354291974,0.15596186186632366,0.06466279869515576,0.0912990631711679,7.146236446992861,7.733586573600769,8.320936700208676,15.189592073951179,0.9016185976804614
2010-06-23,8.119073867797852,8.229637867465483,8.027087353210566,8.227240772616405,768457200,7.772163915634155,7.679991941452026,60.565719802741846,0.16130649914749817,0.05600594878106421,0.10530055036643396,7.1902523528970175,7.772163915634155,8.354075478371293,14.97424833170564,0.7980778990985641
2010-06-24,8.06004810333252,8.185892393381454,8.033080783951904,8.119973079438434,714277200,7.809452843666078,7.693960638046264,58.47525183512497,0.15894703433468838,0.04291718717460352,0.11602984716008485,7.2562134202496305,7.809452843666078,8.362692267082524,14.168455447302081,0.7264799371300484
2010-06-25,7.991135120391846,8.098103523161583,7.964467828932878,8.091811546562925,549942400,7.829453206062317,7.704615478515625,56.043141797813014,0.1497897566047719,0.027007927555749628,0.12278182904902227,7.280541709042442,7.829453206062317,8.378364703082193,14.02170707386961,0.6472750299523002
2010-06-28,8.039073944091797,8.082520894216932,7.92581359703618,7.998024089148696,584948000,7.846562027931214,7.7171399974823,57.37140204751099,0.14473242515591966,0.0175604768855179,0.12717194827040176,7.29373031192043,7.846562027931214,8.399393743942,14.091055778132722,0.6741143919434849
2010-06-29,7.675625324249268,7.9219213348923,7.619594406003824,7.913830735930456,1133344800,7.839580774307252,7.7225932598114015,46.01802959812387,0.11012770377515402,-0.013635395596198197,0.12376309937135221,7.2815819090086285,7.839580774307252,8.397579639605876,14.235426137258766,0.3530862155335739
2010-06-30,7.536593914031982,7.729555261411683,7.491050709117866,7.691801815168095,739452000,7.820973730087281,7.726752109527588,42.54925581751892,0.07066990126548056,-0.04247455848469733,0.1131444597501779,7.248064753848896,7.820973730087281,8.393882706325666,14.650579224794088,0.2518106471969737
2010-07-01,7.445210933685303,7.634577547171924,7.287605847227182,7.619595694799989,1022896000,7.799040794372559,7.720316143035888,40.39398554914388,0.031660503131778484,-0.06518716529471953,0.09684766842649802,7.203144651743674,7.799040794372559,8.394936937001443,15.281267487634034,0.2031111334885616
2010-07-02,7.399064064025879,7.51861637508629,7.2870014745850185,7.505431552677511,693842800,7.785527396202087,7.708612518310547,39.311090247170924,-0.002944450856139369,-0.07983369542610991,0.07688924456997054,7.165477688042612,7.785527396202087,8.405577104361562,15.928264756012435,0.18836100792356866
2010-07-06,7.449703216552734,7.574648220060239,7.375694092537647,7.520715171069871,615235600,7.782066774368286,7.695308971405029,41.17473246779205,-0.025983448783492236,-0.08229815468277023,0.05631470589927799,7.155018663585467,7.782066774368286,8.409114885151105,16.11520766817682,0.23497762603843722
2010-07-07,7.750529766082764,7.753526935218305,7.483260848869225,7.505432379545943,654556000,7.7960595130920405,7.688818960189819,50.83378258088881,-0.019740278550006707,-0.06084398755942776,0.041103709009421056,7.1860097931764155,7.7960595130920405,8.406109233007665,15.650206848502357,0.462683576827497
2010-07-08,7.733153820037842,7.8772764112672276,7.637272383943244,7.864691657740922,738144400,7.818367028236389,7.686451892852783,50.31982577972179,-0.01601006077464895,-0.04569101582725601,0.02968095505260706,7.255923159087503,7.818367028236389,8.380810897385274,14.38775813715559,0.42424736682835995
2010-07-09,7.778996467590332,7.78738550165339,7.645360795167991,7.697196784661874,433322400,7.832015204429626,7.685265369415283,51.70710334012182,-0.009248111308006735,-0.031143253088491037,0.021895141780484302,7.288556154568577,7.832015204429626,8.375474254290676,13.877885465638018,0.45122103785662376
2010-07-12,7.709183216094971,7.845814474671112,7.636373432284846,7.746337400453283,562878400,7.837678241729736,7.6784638500213624,49.44279222904016,-0.00941404433738402,-0.025047348894294656,0.015633304556910636,7.3022771077076305,7.837678241729736,8.373079375751843,13.662238165672536,0.3800011641089833
2010-07-13,7.5446858406066895,7.682515641978606,7.383784393336217,7.6801193463944,1190924000,7.83396282196045,7.672896757125855,44.49816268565376,-0.022559064050777344,-0.030553894886150387,0.007994830835373041,7.29119136790518,7.83396282196045,8.37673427601572,13.856881029196444,0.23351861156988618
2010-07-14,7.5725507736206055,7.66453731893995,7.460788989288023,7.47217599372387,812047600,7.823535776138306,7.664734859466553,45.4925832209262,-0.030377941659297747,-0.030698217995736632,0.00032027633643888324,7.26861131838901,7.823535776138306,8.378460233887603,14.186027229320267,0.27385660425234754
2010-07-15,7.53419828414917,7.69959387122345,7.409851756884805,7.437717591697392,824866000,7.799865031242371,7.660402269363404,44.315680977547736,-0.0392171133997703,-0.031629911788967346,-0.0075872016108029525,7.237661455038519,7.799865031242371,8.362068607446222,14.415725758123871,0.263727270389266
2010-07-16,7.487753391265869,7.63966566831199,7.443108702368396,7.586031874237666,1039858400,7.766950559616089,7.656752710342407,42.86932392839757,-0.04940047743328435,-0.03345062065798512,-0.015949856775299233,7.2130641085672,7.766950559616089,8.32083701066498,14.262649074368966,0.24796533854411204
2010-07-19,7.35831356048584,7.487155016528202,7.179135509704587,7.487155016528202,1024478000,7.724268150329589,7.6563511657714844,39.04465110460865,-0.06714161265073049,-0.040953404700345,-0.026188207950385484,7.183359181877205,7.724268150329589,8.265177118781974,14.005442533201135,0.16172257146077967
2010-07-20,7.547384262084961,7.577647203408066,7.191424255741286,7.278017361005592,1074950800,7.69688229560852,7.665957345962524,46.54644657212425,-0.06519365279152733,-0.03120435587291348,-0.033989296918613854,7.180103227459789,7.69688229560852,8.213661363757252,13.428270000791919,0.35535595118131497
2010-07-21,7.617794513702393,7.9446907873841734,7.610604027833195,7.942892965892231,1185671200,7.667503619194031,7.666107130050659,49.0606650414049,-0.05730775359570117,-0.01865476534166985,-0.03865298825403132,7.208907852812783,7.667503619194031,8.12609938557528,11.962061947600459,0.445802917148701
2010-07-22,7.761016845703125,7.790380459851478,7.649853563443464,7.720866303872264,645318800,7.649600768089294,7.66760521888733,53.81894319821586,-0.03905111943827766,-0.00031850494739706775,-0.03873261449088059,7.239878999071707,7.649600768089294,8.059322537106882,10.712239277290463,0.6359655332458649
2010-07-23,7.788581371307373,7.801765391885295,7.678916691340608,7.703186874628064,533388800,7.636027431488037,7.666316766738892,54.696059135590275,-0.022103582150633017,0.013303225872198066,-0.03540680802283108,7.267658182595583,7.636027431488037,8.004396680380491,9.648190821668377,0.7070666054210651
2010-07-26,7.768807888031006,7.793377313627177,7.721766095080412,7.7903809446400185,420551600,7.624911069869996,7.666868095397949,53.90512461406313,-0.010151076307423068,0.020204585372326413,-0.03035566167974948,7.289740021385871,7.624911069869996,7.960082118354121,8.791474298200297,0.7146617657041243
2010-07-27,7.912634372711182,7.934207440154095,7.799373968413295,7.816452880167789,584771600,7.618589091300965,7.673016576766967,58.595158588841095,0.010802442163111436,0.032926483074288734,-0.022124040911177298,7.312831115073161,7.618589091300965,7.924347067528769,8.026629932750248,0.9808464607169215
2010-07-28,7.819148063659668,7.969862676892696,7.797875036443871,7.900348491900861,519985200,7.625765228271485,7.6770556545257564,54.69933551609183,0.01963831440613717,0.03340988425385158,-0.013771569847714406,7.307874632785972,7.625765228271485,7.943655823756997,8.337277269092331,0.8041657069043371
2010-07-29,7.7337517738342285,7.869783743097571,7.673526749628756,7.811655777405789,643806800,7.635623121261598,7.680501413345337,51.341338177459406,0.019524968235468343,0.0266372304665462,-0.007112262231077856,7.317148283629943,7.635623121261598,7.954097958893253,8.341816576694391,0.6540602913912548
2010-07-30,7.707982540130615,7.781391577616269,7.637569071433478,7.667233523464192,448210000,7.648761701583863,7.6858407974243175,50.337106923797926,0.017157992128411514,0.019416203487591495,-0.002258211359179982,7.341892556169388,7.648761701583863,7.955630846998338,8.024021596879667,0.5964920055204065
2010-08-02,7.845810413360596,7.867982737670227,7.7789934035662265,7.803562822406445,428055600,7.671099019050598,7.700276861190797,55.36579384832162,0.02610280709275603,0.02268881476154881,0.0034139923312072203,7.3759446924192105,7.671099019050598,7.966253345681986,7.695229220699518,0.7959661752276985
2010-08-03,7.848208427429199,7.888058928521859,7.773001577966135,7.82064263719599,417653600,7.691024279594423,7.712028341293336,55.45031522717839,0.033004679687469896,0.02367254988501014,0.009332129802459756,7.405141460563307,7.691024279594423,7.976907098625539,7.4341936428314455,0.7749100984233479
2010-08-04,7.879669666290283,7.918620855640081,7.799668629544459,7.875474750492962,420375200,7.697481274604798,7.7217483043670665,56.611189741478114,0.04054573647637838,0.0249708853391349,0.015574851137243481,7.40032811266559,7.697481274604798,7.994634436544007,7.720789472254087,0.8065563739866194
2010-08-05,7.841322898864746,7.885668385120883,7.806865035868029,7.842221410025155,289097200,7.702889728546144,7.731624221801758,54.7388946959878,0.04293291078728867,0.02188644772003615,0.02104646306725252,7.3991384928177215,7.702889728546144,8.006640964274567,7.886682697864693,0.7278726043478091
